Item_Identifier	Outlet_Identifier	Item_Outlet_Sales
FDR20	OUT027	1225.0045
FDW19	OUT019	1706.029728
FDU40	OUT049	2890.498538
FDK15	OUT045	1276.703567
DRF15	OUT035	2367.405965
FDQ25	OUT017	2788.455269
FDI48	OUT019	678.2813575
FDS49	OUT046	929.9636723
FDV22	OUT046	2553.886996
NCV42	OUT046	1643.8912
FDX26	OUT046	2546.349892
FDI33	OUT018	1540.008691
FDZ14	OUT049	1808.919312
FDG10	OUT013	1435.832672
FDM38	OUT018	749.8638484
FDG26	OUT027	4339.272794
FDH46	OUT035	1649.299723
FDN13	OUT018	1156.751137
FDU57	OUT035	2186.940289
NCI06	OUT046	2658.606953
FDM38	OUT045	688.7364631
NCG42	OUT010	2091.184675
FDL39	OUT045	2778.789995
FDT31	OUT019	3077.784659
FDV59	OUT013	3685.24589
FDB49	OUT035	1677.976872
FDD58	OUT049	1374.024406
DRN59	OUT046	491.0563145
FDX48	OUT049	2335.339626
FDQ11	OUT049	3811.624204
FDY12	OUT049	335.5675224
FDQ11	OUT045	3967.787212
DRI11	OUT017	1788.26341
FDY32	OUT027	2522.893299
FDS51	OUT045	982.3817516
FDR19	OUT010	1558.478418
DRB13	OUT018	3283.157484
FDS21	OUT035	1104.606071
FDQ40	OUT045	2844.416902
NCE55	OUT013	2703.307167
FDX43	OUT027	2743.698162
FDS12	OUT049	1253.481332
DRK01	OUT027	1749.647793
FDN25	OUT017	806.7992859
FDB60	OUT046	2983.919168
FDQ13	OUT017	1382.714468
DRK13	OUT045	2745.403879
DRF25	OUT018	661.6184632
NCD42	OUT019	716.1324363
FDW25	OUT045	1350.781238
NCV29	OUT027	3233.58986
NCK42	OUT035	3445.590224
DRJ13	OUT027	2734.398608
DRD15	OUT017	3498.525402
FDM27	OUT045	2005.460582
FDZ50	OUT018	2877.6721
FDC04	OUT046	3639.909273
FDF50	OUT049	3107.79839
FDP15	OUT045	3822.348397
FDK46	OUT035	3970.382763
FDZ56	OUT018	2782.987142
FDY60	OUT049	2359.112957
FDB10	OUT035	3557.795468
FDR57	OUT045	2588.847118
FDU58	OUT049	2916.627399
FDH02	OUT046	1445.427907
FDP48	OUT013	3250.170468
FDI46	OUT035	3762.905215
FDW56	OUT013	3224.720639
NCM19	OUT010	2135.160101
FDS50	OUT027	3742.608878
FDK24	OUT013	778.5909761
FDO36	OUT017	2583.21508
FDK45	OUT027	2180.060814
NCL05	OUT045	859.6424227
FDL32	OUT018	1574.921778
FDA28	OUT049	1870.227637
FDY36	OUT018	1392.410087
FDP32	OUT018	1882.789094
FDL50	OUT046	1879.562641
DRC24	OUT049	2290.079073
NCS18	OUT017	1612.885731
FDD16	OUT017	1126.271971
NCV18	OUT013	1395.019221
FDX07	OUT046	2896.479949
NCZ05	OUT027	1912.455333
NCI31	OUT013	726.5819344
FDK14	OUT049	1173.279899
NCR06	OUT045	820.1552853
NCF54	OUT049	2525.630588
DRG23	OUT010	2117.873885
FDD53	OUT046	547.6911816
NCM31	OUT027	2370.291732
FDT16	OUT017	4066.12133
FDR40	OUT035	1439.690724
DRG25	OUT017	2917.194386
FDT10	OUT035	904.7542164
FDY32	OUT013	2515.49085
FDN50	OUT035	1566.063315
FDZ35	OUT019	1737.759068
NCP54	OUT045	1921.846589
NCD07	OUT035	1668.998201
FDS02	OUT018	3415.784062
DRN59	OUT018	741.8836902
DRB24	OUT013	2856.146187
FDP37	OUT027	1892.02082
DRB01	OUT018	2884.770392
FDR47	OUT046	2725.657383
NCM31	OUT010	2027.112527
NCF06	OUT027	4480.447647
NCV17	OUT027	2492.532811
FDS10	OUT049	2661.697848
FDN52	OUT035	1031.837094
FDZ48	OUT013	1944.26714
FDJ48	OUT049	3670.665276
DRB13	OUT027	3577.824465
FDV59	OUT017	3289.936332
FDL32	OUT035	1433.834495
FDZ12	OUT035	1931.367093
NCR06	OUT027	1155.355433
FDP51	OUT017	1690.822119
FDY22	OUT013	2116.940442
FDZ38	OUT049	2658.03255
NCO54	OUT035	935.773328
FDR23	OUT035	2524.271305
FDM38	OUT049	582.3998036
FDS25	OUT013	1749.642005
FDZ22	OUT013	1632.443823
FDZ20	OUT019	3905.391497
FDD45	OUT010	1046.008034
FDN03	OUT049	3931.77838
NCW30	OUT046	4054.394338
FDY24	OUT027	912.3136592
FDJ26	OUT019	2937.031822
FDM15	OUT049	2492.495859
NCW54	OUT027	1025.317848
FDA23	OUT045	1545.570377
FDA39	OUT019	816.9967544
FDZ12	OUT017	1926.439042
NCB42	OUT046	1834.429009
FDL16	OUT046	63.92825484
FDO24	OUT019	2697.220461
NCP42	OUT046	3009.985504
FDR19	OUT018	1945.219475
DRL01	OUT045	3545.924566
FDV37	OUT046	2877.927024
FDI41	OUT010	2299.227169
FDF58	OUT049	974.4018769
NCF43	OUT018	2262.953711
FDN02	OUT049	2921.134306
NCP41	OUT035	1758.485895
NCY17	OUT027	547.7446291
FDL58	OUT027	4422.21282
NCA30	OUT027	2907.725054
FDE46	OUT018	2537.273597
FDY38	OUT035	3316.42934
NCH29	OUT027	1886.329739
FDO20	OUT045	3549.316583
FDP44	OUT018	1600.183936
FDM02	OUT027	1688.903724
FDJ14	OUT027	1647.290472
FDH04	OUT010	1786.026098
DRK23	OUT046	3699.599646
NCW05	OUT046	1076.669689
FDF12	OUT049	1978.428272
FDL51	OUT019	3229.662705
FDN03	OUT018	4170.084877
DRJ37	OUT049	2125.277458
FDM12	OUT019	2685.491075
FDA16	OUT045	3495.968989
NCB07	OUT017	2835.447129
NCI17	OUT019	627.7225125
FDR51	OUT046	1724.824113
FDJ55	OUT045	3660.364701
NCZ17	OUT013	780.3425809
FDU25	OUT013	1329.534532
NCG18	OUT045	1695.640424
DRM11	OUT017	3886.324289
FDH16	OUT035	1362.102484
FDZ04	OUT018	1073.31095
NCX53	OUT035	2359.865635
FDX38	OUT027	1370.373499
FDX09	OUT046	2545.977268
NCW05	OUT018	1294.908861
NCS41	OUT017	2765.534416
FDI26	OUT046	2693.596224
NCZ41	OUT027	2222.477324
NCK06	OUT046	1952.288639
FDX23	OUT027	1914.239482
NCA42	OUT046	2405.386208
FDC20	OUT049	785.7487008
DRC49	OUT018	2233.102404
FDX01	OUT013	2238.661132
FDC08	OUT045	3320.561567
FDC02	OUT017	3837.162763
FDK10	OUT045	2883.240628
DRC24	OUT013	2783.320161
FDW16	OUT019	1405.443978
NCU06	OUT018	3504.88699
DRA59	OUT045	2580.585569
FDR24	OUT019	1212.483637
DRL35	OUT018	940.9738459
FDA49	OUT013	1572.650855
NCC55	OUT046	364.6978632
DRD24	OUT019	2197.32408
NCE55	OUT049	2238.534869
FDT33	OUT045	2890.449459
NCT53	OUT013	2876.722717
FDS26	OUT046	3713.967367
FDL22	OUT018	1530.186638
FDP44	OUT017	1475.745154
FDC52	OUT018	2643.810607
FDI53	OUT010	1980.242202
FDZ23	OUT046	2754.892656
NCT18	OUT013	3100.027575
FDR13	OUT046	1841.953494
FDB09	OUT010	1918.307685
FDZ60	OUT013	1681.888499
FDB11	OUT046	3310.12497
FDC10	OUT018	1902.748123
FDW56	OUT035	2877.994762
FDK14	OUT027	1845.272591
DRE27	OUT027	1463.658465
FDA38	OUT017	3772.865561
FDT11	OUT045	3079.744118
FDP15	OUT035	3791.531363
FDV27	OUT035	1435.563744
FDS36	OUT027	2111.471304
FDY40	OUT027	996.736533
NCF19	OUT049	673.8425312
FDF53	OUT045	2716.862629
FDS14	OUT027	2760.033176
FDE56	OUT046	441.2209051
FDZ19	OUT035	2531.560807
FDZ46	OUT013	1972.917589
FDR16	OUT046	3013.533776
FDG29	OUT018	675.5215322
NCE30	OUT017	3023.612814
FDZ40	OUT046	724.0626963
FDG58	OUT018	2395.880712
DRH03	OUT013	1835.027113
FDZ47	OUT045	1445.718105
FDV04	OUT018	2159.525147
FDZ10	OUT018	2033.921201
FDG46	OUT017	1828.94873
NCF07	OUT045	1595.60736
FDY44	OUT035	3157.245618
FDB21	OUT013	3657.558489
FDS20	OUT035	2770.896195
FDS49	OUT049	947.5831202
FDX55	OUT027	3717.225913
NCQ02	OUT018	3145.873277
FDR25	OUT013	4102.192063
DRG39	OUT045	836.1803467
FDB46	OUT046	3061.745908
NCC30	OUT018	2934.374975
FDE58	OUT035	1785.960847
FDC05	OUT019	2621.730088
FDY15	OUT046	1841.058631
FDG14	OUT046	2263.474537
FDL08	OUT049	3835.18657
FDQ47	OUT013	405.791873
FDN12	OUT035	1515.332214
FDW10	OUT013	2970.190406
FDD02	OUT035	1765.919904
FDX35	OUT010	3476.493384
FDT35	OUT046	2417.940569
DRN47	OUT019	2891.860855
FDB11	OUT010	3460.676583
FDN20	OUT045	2676.491124
FDB59	OUT035	3185.14878
FDJ58	OUT045	2486.502553
FDU60	OUT046	2498.949855
FDS03	OUT049	740.297674
FDU40	OUT019	2925.513774
DRH15	OUT049	287.932457
FDD04	OUT027	2390.075026
FDQ01	OUT046	3380.79262
FDF28	OUT035	2008.906898
FDD22	OUT010	1431.424866
FDY19	OUT046	1707.911359
FDN33	OUT035	1161.371273
FDV36	OUT035	1997.975798
FDW01	OUT010	2300.361584
FDJ28	OUT049	2944.554245
FDB17	OUT035	2787.336615
FDM40	OUT049	1547.520004
FDV46	OUT045	2348.244769
FDQ44	OUT049	1735.092154
NCD42	OUT046	585.8559679
DRH37	OUT046	2427.814333
FDR10	OUT018	2764.881767
NCD06	OUT027	833.083272
FDI53	OUT046	2064.391877
FDG16	OUT035	3132.74869
DRB25	OUT046	1435.504266
FDY09	OUT046	2678.967008
FDX48	OUT045	2466.676153
FDC03	OUT010	3013.338267
FDT47	OUT035	1635.743791
FDW44	OUT027	3123.077923
FDT24	OUT017	571.8861439
FDT12	OUT019	3818.25811
NCS38	OUT035	1540.802729
FDO39	OUT035	2497.167709
FDA13	OUT046	325.2350113
FDO48	OUT035	3553.269132
DRJ01	OUT017	2113.921337
FDD53	OUT018	696.2085224
NCT05	OUT049	3939.509129
FDQ51	OUT045	958.8535489
FDU60	OUT013	2926.307951
FDC59	OUT046	874.2169497
FDP36	OUT035	658.4895228
NCM19	OUT017	1653.652817
FDL16	OUT035	124.4587466
FDE50	OUT018	3194.351313
NCR18	OUT013	1116.544801
NCD30	OUT035	1550.063692
FDH31	OUT013	2065.78967
FDD56	OUT019	2190.82397
FDC47	OUT049	3100.435284
FDZ21	OUT045	1553.940134
FDM01	OUT049	1316.657957
FDF24	OUT013	1770.420627
FDW23	OUT017	385.3111698
FDY52	OUT018	1206.847305
DRH37	OUT027	2902.105813
DRO47	OUT027	1822.524567
FDR25	OUT049	3655.98636
FDQ24	OUT027	4127.049971
DRJ51	OUT018	3478.019536
NCU06	OUT035	3408.022242
NCV18	OUT018	1099.385361
NCC06	OUT027	2407.92444
FDZ01	OUT018	1941.664189
FDT14	OUT017	1523.16012
FDD11	OUT019	3895.514791
FDN09	OUT017	3765.173228
NCO18	OUT010	2981.611867
FDZ50	OUT045	2772.870392
FDS44	OUT013	3647.568329
FDI36	OUT045	3064.963487
FDA26	OUT010	3342.878317
NCY53	OUT049	1531.543281
FDF32	OUT049	2844.861028
FDF59	OUT010	1844.907225
FDB20	OUT046	1037.134493
DRH11	OUT035	733.6983147
FDT03	OUT049	2876.493448
NCH06	OUT035	3643.742686
FDR55	OUT049	2474.221516
FDI10	OUT035	2576.488788
FDZ12	OUT045	1938.66953
FDM12	OUT049	2734.407411
DRB25	OUT045	1553.352695
NCS41	OUT013	3129.886607
NCT53	OUT049	2383.241131
NCD55	OUT013	1032.206381
FDY08	OUT049	1586.865426
NCP55	OUT049	840.754325
FDA33	OUT013	2683.553468
FDQ33	OUT013	2435.537262
FDE45	OUT027	3160.25163
FDT26	OUT013	2172.295255
NCV53	OUT049	3689.336517
FDK60	OUT027	1732.718157
NCJ29	OUT046	1216.985565
FDI15	OUT045	3690.432908
FDX21	OUT013	1881.402754
FDV49	OUT019	4103.176905
DRO59	OUT046	1031.402109
FDZ14	OUT045	1966.678965
FDP32	OUT027	2123.92423
FDC33	OUT017	3000.406075
FDT14	OUT010	1444.080503
NCN54	OUT027	1670.093926
FDR57	OUT027	2933.450447
DRK12	OUT046	396.1986082
FDX52	OUT049	2974.410822
FDX08	OUT010	3021.281857
FDP10	OUT010	1103.861975
NCP50	OUT045	1309.383763
NCL06	OUT013	4245.448169
FDP25	OUT013	3834.658667
FDE53	OUT013	2031.278146
FDL27	OUT017	1123.864715
FDC35	OUT049	2760.728887
DRJ47	OUT010	2730.154862
FDD16	OUT018	1281.523293
NCN42	OUT049	2256.157307
FDC38	OUT027	2080.210765
NCO07	OUT045	3445.77742
FDQ20	OUT049	524.9514028
FDI32	OUT046	1066.836946
FDN20	OUT010	2844.064218
DRJ51	OUT027	3732.423363
FDU08	OUT045	1585.737053
DRN37	OUT019	2076.149604
FDD05	OUT010	2158.362807
FDW15	OUT046	2214.662405
FDI52	OUT046	1537.98082
DRM11	OUT049	4126.017142
NCO06	OUT045	200.40374
FDU38	OUT049	2653.741524
FDU59	OUT018	2379.811347
FDJ10	OUT046	1755.766989
FDM13	OUT049	1849.696072
NCJ30	OUT019	2203.479836
FDM45	OUT018	1868.842548
FDP36	OUT045	647.2395419
NCD30	OUT010	1703.509082
FDN48	OUT017	1300.976478
FDY32	OUT049	2002.506095
FDU47	OUT046	1854.852766
FDF17	OUT019	2961.651695
FDP34	OUT017	1970.265622
FDA47	OUT049	2166.459086
DRD27	OUT027	1973.035214
FDW38	OUT045	513.0306208
FDZ15	OUT019	1912.588967
FDZ03	OUT027	3193.140956
NCN19	OUT049	2929.992811
FDG02	OUT035	3078.078239
FDS31	OUT035	2882.543162
FDW43	OUT019	3657.724219
FDZ47	OUT010	1437.186146
FDO57	OUT017	2142.391163
NCL07	OUT013	989.78635
NCV42	OUT013	2116.255407
FDP40	OUT017	1819.055451
FDP48	OUT019	2818.955193
FDH21	OUT017	2488.564269
NCP02	OUT049	790.9021977
FDK24	OUT049	762.2567594
FDC41	OUT045	837.42602
FDF08	OUT017	1257.365786
FDO49	OUT017	873.638277
FDS56	OUT027	4508.731301
FDX46	OUT018	1040.733072
FDQ07	OUT013	3642.613919
FDC32	OUT010	1099.927384
FDT21	OUT019	3904.58807
FDG58	OUT045	2300.479993
FDW14	OUT049	1301.653544
DRA12	OUT027	2541.988627
FDV27	OUT013	1808.646627
DRD25	OUT013	1936.852407
DRF48	OUT027	3216.602401
FDX24	OUT017	1574.741021
DRJ51	OUT046	3260.277288
FDE45	OUT045	2807.654793
FDE14	OUT046	1581.158863
FDG53	OUT045	2136.090924
FDT08	OUT046	2169.456045
DRC27	OUT027	4131.946088
FDG20	OUT035	2436.735883
FDC21	OUT046	1640.968774
FDV31	OUT018	2571.717127
FDB58	OUT045	2399.408313
FDV23	OUT046	1551.296426
FDA25	OUT019	1359.44833
FDC15	OUT046	1755.907144
FDU47	OUT049	1786.689324
FDE23	OUT013	1311.887421
FDS08	OUT013	3038.314507
FDW03	OUT027	2135.693877
FDJ60	OUT018	2607.464051
FDM34	OUT017	1831.977368
FDW33	OUT013	1737.302187
FDZ40	OUT013	1196.458443
FDE33	OUT018	1376.24286
NCC06	OUT010	2176.018182
FDU11	OUT046	1538.831673
FDL44	OUT017	2597.907868
NCZ29	OUT017	1788.95139
FDG28	OUT010	4288.719145
FDL12	OUT018	742.4865976
FDD52	OUT017	1090.890377
FDO15	OUT013	1674.544053
NCN29	OUT027	1255.08239
FDW36	OUT013	1951.254337
FDB21	OUT046	3167.662626
FDZ28	OUT013	2364.640433
FDY10	OUT035	1721.291224
DRG39	OUT017	765.7961594
FDN28	OUT013	2074.529406
FDV15	OUT035	1156.432225
DRI13	OUT035	3452.23377
FDH20	OUT046	1525.116564
FDY51	OUT013	3594.435336
FDE16	OUT013	3643.448249
FDX40	OUT018	420.3020163
FDC48	OUT018	1463.586607
FDS14	OUT046	2286.810719
FDX56	OUT017	3120.54676
FDI10	OUT046	2475.589732
FDI14	OUT013	2342.487922
DRM48	OUT013	584.1584554
NCH07	OUT027	2609.381141
FDY26	OUT013	3727.504661
FDD02	OUT027	2175.068935
FDM12	OUT046	2761.833178
DRF01	OUT010	1404.129628
FDV36	OUT046	1911.118586
DRI59	OUT013	3824.163703
FDV03	OUT018	2446.946655
FDO39	OUT017	3059.326564
NCB07	OUT018	3001.868487
FDH38	OUT027	2299.452773
FDZ13	OUT035	350.5032919
NCZ30	OUT046	1867.964303
NCA06	OUT035	76.7890459
FDB04	OUT049	1201.329809
FDN50	OUT013	1920.443097
NCG06	OUT049	3905.412183
NCY17	OUT018	255.1507058
FDC23	OUT046	2761.669376
FDK33	OUT049	3289.311579
FDR03	OUT049	3318.1749
FDZ07	OUT045	829.5841647
FDO38	OUT013	1416.471519
FDS59	OUT046	1633.950979
DRM11	OUT019	3747.171841
FDX52	OUT027	3461.256922
DRJ35	OUT018	999.2250479
NCP53	OUT046	3645.59854
FDW15	OUT019	2177.773633
DRI47	OUT045	2322.830436
DRZ11	OUT035	1670.158641
FDS02	OUT013	3022.796503
DRD49	OUT018	3253.720352
FDW38	OUT049	350.7910337
FDR21	OUT019	2463.717051
FDE40	OUT013	1153.172718
FDI02	OUT045	1480.886899
FDQ04	OUT045	808.5077847
FDY14	OUT017	3952.552505
NCT54	OUT046	1060.68975
DRD25	OUT017	1534.452502
DRE01	OUT045	3223.739099
FDJ12	OUT010	3451.703903
NCZ05	OUT049	1415.80192
DRB25	OUT019	1367.543856
NCC31	OUT045	2549.011787
FDM16	OUT045	1296.567555
DRG11	OUT049	1341.787301
FDV24	OUT027	2408.87919
FDV43	OUT046	421.8820764
FDG05	OUT018	2385.510375
FDV23	OUT010	2326.065208
FDI58	OUT018	1483.64316
FDQ11	OUT017	3934.333793
FDC05	OUT027	3264.987077
FDF40	OUT013	4339.5367
FDU02	OUT018	3372.260958
FDT32	OUT013	3202.08934
NCF06	OUT017	4109.2888
FDT46	OUT013	1318.702925
FDR58	OUT010	1526.940224
FDY04	OUT046	2477.424351
FDT58	OUT045	2411.493686
FDE46	OUT049	2331.639372
DRH11	OUT017	681.2439983
DRI51	OUT046	2538.096646
FDC35	OUT017	2800.020415
FDP45	OUT035	4026.049307
FDC45	OUT017	2748.739042
FDU01	OUT045	3057.060055
FDJ53	OUT010	1766.046709
FDJ46	OUT017	2634.182159
FDX07	OUT013	3364.147145
NCI30	OUT049	3635.106165
FDE47	OUT027	2304.462916
FDV48	OUT045	1482.596456
FDN16	OUT019	1400.535379
FDM52	OUT013	2675.941676
FDA32	OUT027	3791.135086
FDH05	OUT017	3408.869464
FDW25	OUT010	1493.539654
FDQ09	OUT046	1600.676942
NCM17	OUT010	603.3268159
DRM59	OUT046	2462.987371
FDV47	OUT027	1611.373029
DRE15	OUT035	1235.468386
FDS25	OUT010	1164.072348
NCZ05	OUT018	1653.639483
NCV05	OUT019	2379.870592
DRM37	OUT046	2703.888023
FDV58	OUT027	3039.85978
FDN22	OUT027	4548.739283
NCO06	OUT049	70.76627302
FDT56	OUT019	329.9742491
FDM02	OUT013	1648.037693
FDA09	OUT046	2306.631531
NCC06	OUT035	1999.640433
NCL54	OUT049	2426.523191
NCB55	OUT017	343.4579344
FDB12	OUT017	1383.761423
NCA54	OUT049	2663.305614
NCS38	OUT049	1463.662425
FDC02	OUT049	3770.469974
FDK44	OUT019	1977.122419
FDE16	OUT035	3276.625203
NCS05	OUT035	2130.12805
FDZ59	OUT045	2412.692759
FDI20	OUT017	3257.74692
FDQ14	OUT046	2152.44006
FDF53	OUT017	2644.272853
FDW25	OUT017	1299.137739
NCQ43	OUT010	1263.855565
FDX52	OUT013	3407.165973
FDE28	OUT045	3242.386176
FDN15	OUT017	2197.646486
FDO28	OUT017	1679.614658
FDQ33	OUT045	2136.612434
FDM22	OUT010	1011.06198
FDJ03	OUT017	644.4607254
FDI16	OUT045	501.3812255
FDI09	OUT027	3802.503022
FDX55	OUT013	3663.551089
FDS23	OUT027	1928.005819
DRC12	OUT045	2990.669836
FDH41	OUT049	3409.686417
FDN01	OUT013	2931.755322
FDV55	OUT045	2169.873159
NCJ19	OUT013	873.7426214
NCY29	OUT010	705.8597164
FDP03	OUT018	2007.396261
FDZ52	OUT045	1454.972383
FDH31	OUT010	2048.519666
FDQ19	OUT018	4051.760912
FDS15	OUT035	1551.972516
FDN32	OUT017	2888.847612
FDH32	OUT049	1248.674067
FDF33	OUT017	1744.835096
FDJ22	OUT046	2789.516675
FDG56	OUT010	926.1630596
FDC05	OUT046	2764.011474
FDK09	OUT013	3654.99833
NCV29	OUT045	2832.27226
NCC43	OUT019	3395.217102
NCA42	OUT049	2370.461281
FDC10	OUT046	1678.517659
FDC16	OUT013	1872.334609
NCL17	OUT013	2423.112234
FDA51	OUT035	1311.523347
FDW01	OUT017	2215.673329
NCF30	OUT045	1615.303631
FDN49	OUT013	697.3214485
FDY20	OUT045	1302.587247
FDC15	OUT045	1835.472481
FDY24	OUT046	411.23813
NCG43	OUT017	1581.663036
FDA48	OUT013	3491.826263
NCF55	OUT017	614.6207249
FDL38	OUT049	1452.643049
NCQ29	OUT018	3846.168797
FDC34	OUT017	1884.861645
FDP36	OUT027	1425.797993
FDN50	OUT010	1923.350906
FDO23	OUT049	871.1233552
FDT56	OUT013	995.905308
FDT13	OUT027	3392.790907
FDZ03	OUT013	3171.917613
FDQ03	OUT010	3566.148472
FDU44	OUT045	2519.681758
FDD03	OUT049	3292.381901
NCH30	OUT013	1966.859896
FDS60	OUT010	2942.530611
FDG08	OUT046	2099.538589
FDX38	OUT017	736.9173681
FDD22	OUT017	1463.584398
FDW51	OUT013	3487.354584
FDL09	OUT017	2270.291503
FDZ60	OUT045	1329.729397
NCH07	OUT046	2141.93851
NCQ41	OUT049	3021.397784
FDW04	OUT049	1872.042476
FDI08	OUT027	4206.394949
FDR19	OUT019	1361.269376
FDV13	OUT046	1356.52633
FDB52	OUT017	3976.933901
FDZ48	OUT027	1950.131275
NCO14	OUT049	633.6508515
FDZ50	OUT013	3124.531114
FDN27	OUT019	1721.301778
FDQ60	OUT013	2030.827857
FDR49	OUT017	248.1857001
DRJ35	OUT027	1310.244252
DRI49	OUT017	602.6069583
FDB47	OUT017	3089.604596
FDP37	OUT010	1322.208326
FDR26	OUT049	2586.546038
FDY31	OUT019	2138.375727
FDC11	OUT045	945.6463376
DRP47	OUT035	4049.423152
NCY54	OUT018	2171.104205
FDR27	OUT046	1786.165369
FDQ21	OUT019	1965.508207
NCQ29	OUT035	3785.629706
FDJ02	OUT046	2424.373007
FDE21	OUT018	1948.883175
FDM39	OUT046	2619.606938
FDZ01	OUT017	1753.934865
NCB19	OUT018	1232.625402
FDU03	OUT046	2565.156275
FDP27	OUT049	2458.192145
DRF01	OUT045	1697.19047
FDM03	OUT049	1187.832684
FDV01	OUT046	2188.543817
FDS16	OUT046	2126.764486
FDO45	OUT035	1459.020724
NCX06	OUT035	2896.610479
FDP13	OUT046	178.2125875
NCR38	OUT018	3699.188109
FDA01	OUT013	1252.367586
FDT26	OUT017	1732.873314
FDD44	OUT027	4299.818295
FDB26	OUT013	1296.06111
FDP45	OUT019	3943.568504
NCP55	OUT046	895.783627
FDT23	OUT017	1097.190122
FDO51	OUT045	731.6903195
FDA44	OUT046	716.3747695
NCJ31	OUT018	3200.216057
FDX37	OUT045	1449.475024
NCD18	OUT049	3607.42778
FDN40	OUT027	2565.173326
FDL33	OUT017	2733.152769
DRF48	OUT035	2879.650505
FDW08	OUT035	1153.992034
FDX39	OUT018	3444.404072
FDB38	OUT049	2621.204307
FDY46	OUT018	2949.242538
NCB06	OUT049	2145.482313
FDA34	OUT035	2785.20737
FDA35	OUT045	1896.273646
FDQ07	OUT035	3263.177266
FDU32	OUT045	1975.942871
FDU26	OUT013	2289.251475
FDU13	OUT010	1325.032551
FDO09	OUT035	3795.156686
FDW03	OUT019	1693.115966
FDB38	OUT013	2963.340715
FDL26	OUT010	2265.801776
NCN43	OUT045	2077.026776
FDH08	OUT045	3711.606963
NCC31	OUT019	2502.205283
FDH14	OUT035	2197.624556
FDL40	OUT017	1648.24932
FDD20	OUT035	1978.944622
NCV53	OUT035	3826.601765
FDD16	OUT045	1153.011546
FDP24	OUT035	1654.095058
FDQ25	OUT045	2833.733727
FDM38	OUT035	672.0033192
NCT18	OUT010	2755.87632
FDM34	OUT049	1804.14693
DRH37	OUT010	2674.855951
NCE07	OUT013	2700.414384
FDG12	OUT013	2428.72231
FDB59	OUT010	3361.435418
FDS10	OUT018	3047.926282
FDN21	OUT010	2897.694248
FDM02	OUT045	1315.108684
FDO44	OUT049	1414.046439
NCN17	OUT017	1481.782907
FDH16	OUT018	1478.035754
FDL44	OUT046	2499.697651
FDY47	OUT017	1968.154228
DRI39	OUT046	501.4797987
NCX54	OUT018	1693.991347
FDE59	OUT046	363.3321271
FDO46	OUT045	3137.871324
DRE13	OUT046	1328.570429
FDW14	OUT013	1818.364921
FDF35	OUT046	1074.419059
FDO50	OUT019	1015.175639
DRF49	OUT017	1614.457882
FDT60	OUT049	1676.923344
FDP38	OUT045	804.6697037
FDA31	OUT027	2751.674718
FDY52	OUT010	1326.817503
FDD03	OUT027	3804.4245
FDN52	OUT018	1112.093227
FDU20	OUT010	2166.390356
FDD22	OUT035	1445.09623
NCB55	OUT019	-106.1246217
FDN27	OUT045	1846.391991
FDD16	OUT013	1538.364065
FDW48	OUT046	1249.712742
DRN35	OUT045	430.779925
FDX25	OUT049	2407.533556
DRD49	OUT049	3001.523226
FDE21	OUT019	1804.659203
FDN44	OUT035	2528.386541
DRC01	OUT049	791.7144195
NCK30	OUT046	3725.818846
FDU39	OUT013	1265.579928
FDB49	OUT013	2009.034708
FDS12	OUT045	1390.760853
FDR57	OUT018	2700.362441
FDX22	OUT027	3770.425202
FDC60	OUT013	1519.284892
NCE42	OUT049	3602.650068
NCK42	OUT049	3361.253885
DRE01	OUT017	3180.947522
FDE57	OUT018	2317.647521
DRK59	OUT019	3843.620253
FDB10	OUT027	3915.099056
FDQ25	OUT046	2731.078748
FDY26	OUT017	3328.020296
FDG28	OUT049	3704.842672
FDM14	OUT049	1672.676091
NCH29	OUT049	1445.399556
FDD48	OUT049	1706.531066
FDC17	OUT045	3388.216469
DRH49	OUT027	1821.408575
FDN44	OUT018	2666.645073
FDC29	OUT045	1935.250548
DRK01	OUT019	1192.354615
FDD48	OUT017	1775.465253
FDB59	OUT013	3602.416796
FDY45	OUT010	4132.278391
FDX60	OUT035	1021.102318
FDT09	OUT010	2425.816752
DRB24	OUT018	2579.419056
FDL13	OUT035	3597.14344
FDN16	OUT035	1561.621181
FDK57	OUT013	2061.703513
FDO22	OUT027	1790.60366
FDC57	OUT010	3089.770931
FDZ13	OUT027	728.3057287
FDW27	OUT013	2365.806705
FDX10	OUT049	700.1319188
FDY08	OUT018	1798.585
FDA49	OUT017	1170.645273
FDC32	OUT018	1301.760032
FDO04	OUT035	870.7928393
NCZ54	OUT013	2650.442385
FDY40	OUT045	997.0340548
FDW36	OUT045	1609.200374
FDE11	OUT017	2460.897269
DRE37	OUT045	2713.067603
NCK19	OUT017	2741.939695
FDT19	OUT035	2339.202032
FDE56	OUT045	517.8399796
FDZ57	OUT010	2175.249115
FDB35	OUT035	1405.798775
FDF09	OUT010	869.7272968
FDO34	OUT046	2554.813552
FDA55	OUT046	3395.29923
NCM18	OUT035	746.6073997
FDJ20	OUT019	1433.119352
DRQ35	OUT019	1838.418917
FDG02	OUT013	3438.637456
NCU29	OUT018	2421.820167
FDL27	OUT027	1482.029686
NCA54	OUT035	2778.928756
FDJ32	OUT035	886.009367
FDB21	OUT019	2840.570865
FDR46	OUT035	1819.68241
FDZ32	OUT046	1629.96491
DRF36	OUT017	2964.696721
NCU54	OUT017	2967.536899
NCI31	OUT017	300.7838906
